studyid,additional_ref,author_ts,site,year,season,area,area_units,depth,measurement method,area_error,depth_cat,first_year,last_year,duration,num_points,A1,A2,max_area,pub_year,journal,title,lat,lon,dom_species,all_species,meadow_lh,meadow_lh_simple,lh_group,lh_group2,lh_group3,notes,a priori trajectory,att_method,driver effect,certainty,primary driver,statistical analysis,other drivers considered,interaction of drivers considered,secondary driver attribution,secondary driver statistical analysis,apriori_cat,none,inferential,visual,descriptive,experiment,tidied_drivers,measurement_cat,waycott_study,study_site,site_groupings,site_duplication,Country,ECOREGION,PROV_CODE,PROVINCE,REALM,ECO_CODE_X,Lat_Zone
6,NA,Calleja et al.,Area C,2013,summer,66.62650602,ha,intertidal,remote sensing,NA,intertidal,1984,2015,31,10,14.75903614,32.89156627,66.62650602,2017,Marine Environmental Research,Long-term analysis of Zostera noltei: A retrospective approach for understanding seagrasses' dynamics,43.441242,-3.785442,zostera noltei,"zostera noltei, zostera marina",CO,O,CO,CO,O,cross-correlations (table 5),increase,inferential,chlorophyll a concentration associated with negative rates of change,p < 0.05,"chlorophyll a, temperature, nitrates, salnity, turbidity, oxygen",cross-correlation: rate of change ~ chlorophyll (negative); rate of change ~ temperature (positive); rate of change ~ nitrates (no effect); rate of change ~ salinity (positive);  rate of change ~ turbidity (positive); rate of change ~ oxygen (positive),none,none,NA,NA,increase,FALSE,TRUE,FALSE,FALSE,FALSE,chlorophyll; temperature; nutrients; salinity; turbidity; oxygen,satellite,FALSE,6_Area C,6,no,Spain,South European Atlantic Shelf,3,Lusitanian,Temperate Northern Atlantic,27,Temperate
6,NA,Calleja et al.,Area C,2014,summer,49.3373494,ha,intertidal,remote sensing,NA,intertidal,1984,2015,31,10,14.75903614,32.89156627,66.62650602,2017,Marine Environmental Research,Long-term analysis of Zostera noltei: A retrospective approach for understanding seagrasses' dynamics,43.441242,-3.785442,zostera noltei,"zostera noltei, zostera marina",CO,O,CO,CO,O,cross-correlations (table 5),increase,inferential,chlorophyll a concentration associated with negative rates of change,p < 0.05,"chlorophyll a, temperature, nitrates, salnity, turbidity, oxygen",cross-correlation: rate of change ~ chlorophyll (negative); rate of change ~ temperature (positive); rate of change ~ nitrates (no effect); rate of change ~ salinity (positive);  rate of change ~ turbidity (positive); rate of change ~ oxygen (positive),none,none,NA,NA,increase,FALSE,TRUE,FALSE,FALSE,FALSE,chlorophyll; temperature; nutrients; salinity; turbidity; oxygen,satellite,FALSE,6_Area C,6,no,Spain,South European Atlantic Shelf,3,Lusitanian,Temperate Northern Atlantic,27,Temperate
6,NA,Calleja et al.,Area C,2015,summer,32.89156627,ha,intertidal,remote sensing,NA,intertidal,1984,2015,31,10,14.75903614,32.89156627,66.62650602,2017,Marine Environmental Research,Long-term analysis of Zostera noltei: A retrospective approach for understanding seagrasses' dynamics,43.441242,-3.785442,zostera noltei,"zostera noltei, zostera marina",CO,O,CO,CO,O,cross-correlations (table 5),increase,inferential,chlorophyll a concentration associated with negative rates of change,p < 0.05,"chlorophyll a, temperature, nitrates, salnity, turbidity, oxygen",cross-correlation: rate of change ~ chlorophyll (negative); rate of change ~ temperature (positive); rate of change ~ nitrates (no effect); rate of change ~ salinity (positive);  rate of change ~ turbidity (positive); rate of change ~ oxygen (positive),none,none,NA,NA,increase,FALSE,TRUE,FALSE,FALSE,FALSE,chlorophyll; temperature; nutrients; salinity; turbidity; oxygen,satellite,FALSE,6_Area C,6,no,Spain,South European Atlantic Shelf,3,Lusitanian,Temperate Northern Atlantic,27,Temperate
6,NA,Calleja et al.,Area D,1984,summer,8.260869565,ha,intertidal,remote sensing,NA,intertidal,1984,2003,19,5,8.260869565,19.13043478,20.43478261,2017,Marine Environmental Research,Long-term analysis of Zostera noltei: A retrospective approach for understanding seagrasses' dynamics,43.410061,-3.811139,zostera noltei,"zostera noltei, zostera marina",CO,O,CO,CO,O,cross-correlations (table 5),increase,inferential,chlorophyll a concentration associated with negative rates of change,p < 0.05,"chlorophyll a, temperature, nitrates, salnity, turbidity, oxygen",cross-correlation: rate of change ~ chlorophyll (no effect); rate of change ~ temperature (no effect); rate of change ~ nitrates (no effect); rate of change ~ salinity (no effect);  rate of change ~ turbidity (no effect); rate of change ~ oxygen (no effect),none,none,NA,NA,increase,FALSE,TRUE,FALSE,FALSE,FALSE,chlorophyll; temperature; nutrients; salinity; turbidity; oxygen,satellite,FALSE,6_Area D,6,no,Spain,South European Atlantic Shelf,3,Lusitanian,Temperate Northern Atlantic,27,Temperate
6,NA,Calleja et al.,Area D,1990,summer,11.30434783,ha,intertidal,remote sensing,NA,intertidal,1984,2003,19,5,8.260869565,19.13043478,20.43478261,2017,Marine Environmental Research,Long-term analysis of Zostera noltei: A retrospective approach for understanding seagrasses' dynamics,43.410061,-3.811139,zostera noltei,"zostera noltei, zostera marina",CO,O,CO,CO,O,cross-correlations (table 5),increase,inferential,chlorophyll a concentration associated with negative rates of change,p < 0.05,"chlorophyll a, temperature, nitrates, salnity, turbidity, oxygen",cross-correlation: rate of change ~ chlorophyll (no effect); rate of change ~ temperature (no effect); rate of change ~ nitrates (no effect); rate of change ~ salinity (no effect);  rate of change ~ turbidity (no effect); rate of change ~ oxygen (no effect),none,none,NA,NA,increase,FALSE,TRUE,FALSE,FALSE,FALSE,chlorophyll; temperature; nutrients; salinity; turbidity; oxygen,satellite,FALSE,6_Area D,6,no,Spain,South European Atlantic Shelf,3,Lusitanian,Temperate Northern Atlantic,27,Temperate
6,NA,Calleja et al.,Area D,1999,summer,20.43478261,ha,intertidal,remote sensing,NA,intertidal,1984,2003,19,5,8.260869565,19.13043478,20.43478261,2017,Marine Environmental Research,Long-term analysis of Zostera noltei: A retrospective approach for understanding seagrasses' dynamics,43.410061,-3.811139,zostera noltei,"zostera noltei, zostera marina",CO,O,CO,CO,O,cross-correlations (table 5),increase,inferential,chlorophyll a concentration associated with negative rates of change,p < 0.05,"chlorophyll a, temperature, nitrates, salnity, turbidity, oxygen",cross-correlation: rate of change ~ chlorophyll (no effect); rate of change ~ temperature (no effect); rate of change ~ nitrates (no effect); rate of change ~ salinity (no effect);  rate of change ~ turbidity (no effect); rate of change ~ oxygen (no effect),none,none,NA,NA,increase,FALSE,TRUE,FALSE,FALSE,FALSE,chlorophyll; temperature; nutrients; salinity; turbidity; oxygen,satellite,FALSE,6_Area D,6,no,Spain,South European Atlantic Shelf,3,Lusitanian,Temperate Northern Atlantic,27,Temperate
6,NA,Calleja et al.,Area D,2002,summer,16.52173913,ha,intertidal,remote sensing,NA,intertidal,1984,2003,19,5,8.260869565,19.13043478,20.43478261,2017,Marine Environmental Research,Long-term analysis of Zostera noltei: A retrospective approach for understanding seagrasses' dynamics,43.410061,-3.811139,zostera noltei,"zostera noltei, zostera marina",CO,O,CO,CO,O,cross-correlations (table 5),increase,inferential,chlorophyll a concentration associated with negative rates of change,p < 0.05,"chlorophyll a, temperature, nitrates, salnity, turbidity, oxygen",cross-correlation: rate of change ~ chlorophyll (no effect); rate of change ~ temperature (no effect); rate of change ~ nitrates (no effect); rate of change ~ salinity (no effect);  rate of change ~ turbidity (no effect); rate of change ~ oxygen (no effect),none,none,NA,NA,increase,FALSE,TRUE,FALSE,FALSE,FALSE,chlorophyll; temperature; nutrients; salinity; turbidity; oxygen,satellite,FALSE,6_Area D,6,no,Spain,South European Atlantic Shelf,3,Lusitanian,Temperate Northern Atlantic,27,Temperate
6,NA,Calleja et al.,Area D,2003,summer,19.13043478,ha,intertidal,remote sensing,NA,intertidal,1984,2003,19,5,8.260869565,19.13043478,20.43478261,2017,Marine Environmental Research,Long-term analysis of Zostera noltei: A retrospective approach for understanding seagrasses' dynamics,43.410061,-3.811139,zostera noltei,"zostera noltei, zostera marina",CO,O,CO,CO,O,cross-correlations (table 5),increase,inferential,chlorophyll a concentration associated with negative rates of change,p < 0.05,"chlorophyll a, temperature, nitrates, salnity, turbidity, oxygen",cross-correlation: rate of change ~ chlorophyll (no effect); rate of change ~ temperature (no effect); rate of change ~ nitrates (no effect); rate of change ~ salinity (no effect);  rate of change ~ turbidity (no effect); rate of change ~ oxygen (no effect),none,none,NA,NA,increase,FALSE,TRUE,FALSE,FALSE,FALSE,chlorophyll; temperature; nutrients; salinity; turbidity; oxygen,satellite,FALSE,6_Area D,6,no,Spain,South European Atlantic Shelf,3,Lusitanian,Temperate Northern Atlantic,27,Temperate
7,NA,Qui et al.,Total area,2008,Jul,4.54,ha,intertidal,gps mapping,NA,intertidal,2008,2013,5,2,4.54,5.26,5.26,2017,Ocean Science Journal,Temporal Variation of Intertidal Seagrass in Southern China (2008-2014),21.435315,109.283024,halophila ovalis,"halophila ovalis, zostera japonica, halodule uninervis",C,C,C,C,C,Three transects combined/averaged (SE in extraction file); also has shoot density,none,inferential,no significant effects,p < 0.05,"precipitation, wind speed, visibility, air temperature, salinity, perccent of area dug (for clams/Sipunculus worms)",correlation analysis: percent cover ~ precipitation (no effect); percent cover ~ wind speed (no effect); percent cover ~ visibility (no effect); percent cover ~ air temperature (no effect); percent cover ~ salinity (no effect); percent cover ~ percent of area dug (no effect),none,none,NA,NA,none,FALSE,TRUE,FALSE,FALSE,FALSE,"fishing (clams, worms); turbidity; precipitation; wind speed; temperature",ground mapping,FALSE,7_Total area,7,no,China,Gulf of Tonkin,25,South China Sea,Central Indo-Pacific,112,Tropical
7,NA,Qui et al.,Total area,2013,Jul,5.26,ha,intertidal,gps mapping,NA,intertidal,2008,2013,5,2,4.54,5.26,5.26,2017,Ocean Science Journal,Temporal Variation of Intertidal Seagrass in Southern China (2008-2014),21.435315,109.283024,halophila ovalis,"halophila ovalis, zostera japonica, halodule uninervis",C,C,C,C,C,Three transects combined/averaged (SE in extraction file); also has shoot density,none,inferential,no significant effects,p < 0.05,"precipitation, wind speed, visibility, air temperature, salinity, perccent of area dug (for clams/Sipunculus worms)",correlation analysis: percent cover ~ precipitation (no effect); percent cover ~ wind speed (no effect); percent cover ~ visibility (no effect); percent cover ~ air temperature (no effect); percent cover ~ salinity (no effect); percent cover ~ percent of area dug (no effect),none,none,NA,NA,none,FALSE,TRUE,FALSE,FALSE,FALSE,"fishing (clams, worms); turbidity; precipitation; wind speed; temperature",ground mapping,FALSE,7_Total area,7,no,China,Gulf of Tonkin,25,South China Sea,Central Indo-Pacific,112,Tropical
8,NA,Alberts et al.,Roviana Lagoon,2006,NA,174.3,ha,"intertidal, subtidal","satellite imagery, ground truthing",NA,mixed,2006,2014,8,4,174.3,257.5,257.5,2017,Environmental Research Letters,"Winners and losers as mangrove, coral and seagrass ecosystems respond to sea-level rise in Solomon Islands",-8.303804,157.182176,none specified,"cymodocea sp., syringodium isoetifolium, halophila sp.",NA,NA,NA,NA,NA,saw evidence of change after earthquake in corals and mangroves,none,visual comparison,"""relatively unaffected""",NA,sea level rise,trend after earthquake caused subsidence,none,none,NA,NA,none,FALSE,FALSE,TRUE,FALSE,FALSE,sea level rise,"satellite, ground mapping",FALSE,8_Roviana Lagoon,8,no,Solomon Is.,Solomon Archipelago,31,Eastern Coral Triangle,Central Indo-Pacific,135,Tropical
8,NA,Alberts et al.,Roviana Lagoon,2009,NA,215.4,ha,"intertidal, subtidal","satellite imagery, ground truthing",NA,mixed,2006,2014,8,4,174.3,257.5,257.5,2017,Environmental Research Letters,"Winners and losers as mangrove, coral and seagrass ecosystems respond to sea-level rise in Solomon Islands",-8.303804,157.182176,none specified,"cymodocea sp., syringodium isoetifolium, halophila sp.",NA,NA,NA,NA,NA,saw evidence of change after earthquake in corals and mangroves,none,visual comparison,"""relatively unaffected""",NA,sea level rise,trend after earthquake caused subsidence,none,none,NA,NA,none,FALSE,FALSE,TRUE,FALSE,FALSE,sea level rise,"satellite, ground mapping",FALSE,8_Roviana Lagoon,8,no,Solomon Is.,Solomon Archipelago,31,Eastern Coral Triangle,Central Indo-Pacific,135,Tropical
8,NA,Alberts et al.,Roviana Lagoon,2012,NA,187.5,ha,"intertidal, subtidal","satellite imagery, ground truthing",NA,mixed,2006,2014,8,4,174.3,257.5,257.5,2017,Environmental Research Letters,"Winners and losers as mangrove, coral and seagrass ecosystems respond to sea-level rise in Solomon Islands",-8.303804,157.182176,none specified,"cymodocea sp., syringodium isoetifolium, halophila sp.",NA,NA,NA,NA,NA,saw evidence of change after earthquake in corals and mangroves,none,visual comparison,"""relatively unaffected""",NA,sea level rise,trend after earthquake caused subsidence,none,none,NA,NA,none,FALSE,FALSE,TRUE,FALSE,FALSE,sea level rise,"satellite, ground mapping",FALSE,8_Roviana Lagoon,8,no,Solomon Is.,Solomon Archipelago,31,Eastern Coral Triangle,Central Indo-Pacific,135,Tropical
8,NA,Alberts et al.,Roviana Lagoon,2014,NA,257.5,ha,"intertidal, subtidal","satellite imagery, ground truthing",NA,mixed,2006,2014,8,4,174.3,257.5,257.5,2017,Environmental Research Letters,"Winners and losers as mangrove, coral and seagrass ecosystems respond to sea-level rise in Solomon Islands",-8.303804,157.182176,none specified,"cymodocea sp., syringodium isoetifolium, halophila sp.",NA,NA,NA,NA,NA,saw evidence of change after earthquake in corals and mangroves,none,visual comparison,"""relatively unaffected""",NA,sea level rise,trend after earthquake caused subsidence,none,none,NA,NA,none,FALSE,FALSE,TRUE,FALSE,FALSE,sea level rise,"satellite, ground mapping",FALSE,8_Roviana Lagoon,8,no,Solomon Is.,Solomon Archipelago,31,Eastern Coral Triangle,Central Indo-Pacific,135,Tropical
11,NA,Sherwood et al.,Tampa Bay,1950,Oct-Dec,16357.4,ha,subtidal,aerial photography,NA,subtidal,1950,2016,66,16,16357.4,16857.2,16857.2,2017,Southeastern Geographer,"Tampa Bay (Florida, USA): Documenting Seagrass Recovery since the 1980’s and Reviewing the Benefits",27.777419,-82.543042,"thalassia testudinum, halodule wrightii, syringodium filiforme","thalassia testudinum, halodule wrightii, syringodium filiforme, ruppia maritima, halophila engelmannii",CO-O-P,O-O-P,COP,O,O,Use late fall/early winter aerial photos; Have all of Tampa Bay split into multiple areas,increase,descriptive,positive,NA,nutrient management policies,none,positive feedbacks of increased seagrass populations recovering; decreased pH,none,NA,none,increase,FALSE,FALSE,FALSE,TRUE,FALSE,management (nutrient),aerial photography,FALSE,11_Tampa Bay,Tampa Bay,yes,United States - Atlantic,Floridian,12,Tropical Northwestern Atlantic,Tropical Atlantic,70,Tropical
11,NA,Sherwood et al.,Tampa Bay,1982,Oct-Dec,8761.4,ha,subtidal,aerial photography,NA,subtidal,1950,2016,66,16,16357.4,16857.2,16857.2,2017,Southeastern Geographer,"Tampa Bay (Florida, USA): Documenting Seagrass Recovery since the 1980’s and Reviewing the Benefits",27.777419,-82.543042,"thalassia testudinum, halodule wrightii, syringodium filiforme","thalassia testudinum, halodule wrightii, syringodium filiforme, ruppia maritima, halophila engelmannii",CO-O-P,O-O-P,COP,O,O,Use late fall/early winter aerial photos; Have all of Tampa Bay split into multiple areas,increase,descriptive,positive,NA,nutrient management policies,none,positive feedbacks of increased seagrass populations recovering; decreased pH,none,NA,none,increase,FALSE,FALSE,FALSE,TRUE,FALSE,management (nutrient),aerial photography,FALSE,11_Tampa Bay,Tampa Bay,yes,United States - Atlantic,Floridian,12,Tropical Northwestern Atlantic,Tropical Atlantic,70,Tropical
11,NA,Sherwood et al.,Tampa Bay,1988,Oct-Dec,9424.4,ha,subtidal,aerial photography,NA,subtidal,1950,2016,66,16,16357.4,16857.2,16857.2,2017,Southeastern Geographer,"Tampa Bay (Florida, USA): Documenting Seagrass Recovery since the 1980’s and Reviewing the Benefits",27.777419,-82.543042,"thalassia testudinum, halodule wrightii, syringodium filiforme","thalassia testudinum, halodule wrightii, syringodium filiforme, ruppia maritima, halophila engelmannii",CO-O-P,O-O-P,COP,O,O,Use late fall/early winter aerial photos; Have all of Tampa Bay split into multiple areas,increase,descriptive,positive,NA,nutrient management policies,none,positive feedbacks of increased seagrass populations recovering; decreased pH,none,NA,none,increase,FALSE,FALSE,FALSE,TRUE,FALSE,management (nutrient),aerial photography,FALSE,11_Tampa Bay,Tampa Bay,yes,United States - Atlantic,Floridian,12,Tropical Northwestern Atlantic,Tropical Atlantic,70,Tropical
