studyid,additional_ref,author_ts,site,year,season,area,area_units,depth,measurement method,area_error,depth_cat,first_year,last_year,duration,num_points,A1,A2,pub_year,journal,title,lat,lon,dom_species,all_species,meadow_lh,meadow_lh_simple,lh_group,lh_group2,lh_group3,notes,a priori trajectory,att_method,driver effect,certainty,primary driver,statistical analysis,other drivers considered,interaction of drivers considered,secondary driver attribution,secondary driver statistical analysis,apriori_cat,none,inferential,visual,descriptive,experiment,tidied_drivers,measurement_cat,waycott_study,study_site,site_groupings,site_duplication,Country,ECOREGION,PROV_CODE,PROVINCE,REALM,ECO_CODE_X,Lat_Zone,absolute_change,lat_zone2,lh,study_site_grouping,min_area,max_area,ten_percent,plus_10,log_area,max_plus_0.1,decade,decade_time_points,num_unique_years,bioregion
6,NA,Calleja et al.,Area C,2003,summer,5.060240964,ha,intertidal,remote sensing,NA,intertidal,1984,2015,31,10,14.75903614,32.89156627,2017,Marine Environmental Research,Long-term analysis of Zostera noltei: A retrospective approach for understanding seagrasses' dynamics,43.441242,-3.785442,zostera noltei,"zostera noltei, zostera marina",CO,O,CO,CO,O,cross-correlations (table 5),increase,inferential,chlorophyll a concentration associated with negative rates of change,p < 0.05,"chlorophyll a, temperature, nitrates, salnity, turbidity, oxygen",cross-correlation: rate of change ~ chlorophyll (negative); rate of change ~ temperature (positive); rate of change ~ nitrates (no effect); rate of change ~ salinity (positive);  rate of change ~ turbidity (positive); rate of change ~ oxygen (positive),none,none,NA,NA,increase,FALSE,TRUE,FALSE,FALSE,FALSE,chlorophyll; temperature; nutrients; salinity; turbidity; oxygen,satellite,FALSE,6_Area C,6,no,Spain,South European Atlantic Shelf,3,Lusitanian,Temperate Northern Atlantic,27,Temperate,18.13253013,Temperate,O,66,5.060240964,66.62650602,0.5060240964,5.5662650604,1.7167242833137124,67.13253011639999,2000,3,10,Temperate North Atlantic East
6,NA,Calleja et al.,Area C,2009,summer,56.5060241,ha,intertidal,remote sensing,NA,intertidal,1984,2015,31,10,14.75903614,32.89156627,2017,Marine Environmental Research,Long-term analysis of Zostera noltei: A retrospective approach for understanding seagrasses' dynamics,43.441242,-3.785442,zostera noltei,"zostera noltei, zostera marina",CO,O,CO,CO,O,cross-correlations (table 5),increase,inferential,chlorophyll a concentration associated with negative rates of change,p < 0.05,"chlorophyll a, temperature, nitrates, salnity, turbidity, oxygen",cross-correlation: rate of change ~ chlorophyll (negative); rate of change ~ temperature (positive); rate of change ~ nitrates (no effect); rate of change ~ salinity (positive);  rate of change ~ turbidity (positive); rate of change ~ oxygen (positive),none,none,NA,NA,increase,FALSE,TRUE,FALSE,FALSE,FALSE,chlorophyll; temperature; nutrients; salinity; turbidity; oxygen,satellite,FALSE,6_Area C,6,no,Spain,South European Atlantic Shelf,3,Lusitanian,Temperate Northern Atlantic,27,Temperate,18.13253013,Temperate,O,66,5.060240964,66.62650602,0.5060240964,57.012048196399995,4.043262617365331,67.13253011639999,2000,3,10,Temperate North Atlantic East
6,NA,Calleja et al.,Area C,2011,summer,58.61445783,ha,intertidal,remote sensing,NA,intertidal,1984,2015,31,10,14.75903614,32.89156627,2017,Marine Environmental Research,Long-term analysis of Zostera noltei: A retrospective approach for understanding seagrasses' dynamics,43.441242,-3.785442,zostera noltei,"zostera noltei, zostera marina",CO,O,CO,CO,O,cross-correlations (table 5),increase,inferential,chlorophyll a concentration associated with negative rates of change,p < 0.05,"chlorophyll a, temperature, nitrates, salnity, turbidity, oxygen",cross-correlation: rate of change ~ chlorophyll (negative); rate of change ~ temperature (positive); rate of change ~ nitrates (no effect); rate of change ~ salinity (positive);  rate of change ~ turbidity (positive); rate of change ~ oxygen (positive),none,none,NA,NA,increase,FALSE,TRUE,FALSE,FALSE,FALSE,chlorophyll; temperature; nutrients; salinity; turbidity; oxygen,satellite,FALSE,6_Area C,6,no,Spain,South European Atlantic Shelf,3,Lusitanian,Temperate Northern Atlantic,27,Temperate,18.13253013,Temperate,O,66,5.060240964,66.62650602,0.5060240964,59.1204819264,4.079577428271133,67.13253011639999,2010,4,10,Temperate North Atlantic East
6,NA,Calleja et al.,Area C,2013,summer,66.62650602,ha,intertidal,remote sensing,NA,intertidal,1984,2015,31,10,14.75903614,32.89156627,2017,Marine Environmental Research,Long-term analysis of Zostera noltei: A retrospective approach for understanding seagrasses' dynamics,43.441242,-3.785442,zostera noltei,"zostera noltei, zostera marina",CO,O,CO,CO,O,cross-correlations (table 5),increase,inferential,chlorophyll a concentration associated with negative rates of change,p < 0.05,"chlorophyll a, temperature, nitrates, salnity, turbidity, oxygen",cross-correlation: rate of change ~ chlorophyll (negative); rate of change ~ temperature (positive); rate of change ~ nitrates (no effect); rate of change ~ salinity (positive);  rate of change ~ turbidity (positive); rate of change ~ oxygen (positive),none,none,NA,NA,increase,FALSE,TRUE,FALSE,FALSE,FALSE,chlorophyll; temperature; nutrients; salinity; turbidity; oxygen,satellite,FALSE,6_Area C,6,no,Spain,South European Atlantic Shelf,3,Lusitanian,Temperate Northern Atlantic,27,Temperate,18.13253013,Temperate,O,66,5.060240964,66.62650602,0.5060240964,67.13253011639999,4.2066687270422944,67.13253011639999,2010,4,10,Temperate North Atlantic East
6,NA,Calleja et al.,Area C,2014,summer,49.3373494,ha,intertidal,remote sensing,NA,intertidal,1984,2015,31,10,14.75903614,32.89156627,2017,Marine Environmental Research,Long-term analysis of Zostera noltei: A retrospective approach for understanding seagrasses' dynamics,43.441242,-3.785442,zostera noltei,"zostera noltei, zostera marina",CO,O,CO,CO,O,cross-correlations (table 5),increase,inferential,chlorophyll a concentration associated with negative rates of change,p < 0.05,"chlorophyll a, temperature, nitrates, salnity, turbidity, oxygen",cross-correlation: rate of change ~ chlorophyll (negative); rate of change ~ temperature (positive); rate of change ~ nitrates (no effect); rate of change ~ salinity (positive);  rate of change ~ turbidity (positive); rate of change ~ oxygen (positive),none,none,NA,NA,increase,FALSE,TRUE,FALSE,FALSE,FALSE,chlorophyll; temperature; nutrients; salinity; turbidity; oxygen,satellite,FALSE,6_Area C,6,no,Spain,South European Atlantic Shelf,3,Lusitanian,Temperate Northern Atlantic,27,Temperate,18.13253013,Temperate,O,66,5.060240964,66.62650602,0.5060240964,49.8433734964,3.9088855587134477,67.13253011639999,2010,4,10,Temperate North Atlantic East
6,NA,Calleja et al.,Area C,2015,summer,32.89156627,ha,intertidal,remote sensing,NA,intertidal,1984,2015,31,10,14.75903614,32.89156627,2017,Marine Environmental Research,Long-term analysis of Zostera noltei: A retrospective approach for understanding seagrasses' dynamics,43.441242,-3.785442,zostera noltei,"zostera noltei, zostera marina",CO,O,CO,CO,O,cross-correlations (table 5),increase,inferential,chlorophyll a concentration associated with negative rates of change,p < 0.05,"chlorophyll a, temperature, nitrates, salnity, turbidity, oxygen",cross-correlation: rate of change ~ chlorophyll (negative); rate of change ~ temperature (positive); rate of change ~ nitrates (no effect); rate of change ~ salinity (positive);  rate of change ~ turbidity (positive); rate of change ~ oxygen (positive),none,none,NA,NA,increase,FALSE,TRUE,FALSE,FALSE,FALSE,chlorophyll; temperature; nutrients; salinity; turbidity; oxygen,satellite,FALSE,6_Area C,6,no,Spain,South European Atlantic Shelf,3,Lusitanian,Temperate Northern Atlantic,27,Temperate,18.13253013,Temperate,O,66,5.060240964,66.62650602,0.5060240964,33.397590366399996,3.5084837526615362,67.13253011639999,2010,4,10,Temperate North Atlantic East
6,NA,Calleja et al.,Area D,1984,summer,8.260869565,ha,intertidal,remote sensing,NA,intertidal,1984,2003,19,5,8.260869565,19.13043478,2017,Marine Environmental Research,Long-term analysis of Zostera noltei: A retrospective approach for understanding seagrasses' dynamics,43.410061,-3.811139,zostera noltei,"zostera noltei, zostera marina",CO,O,CO,CO,O,cross-correlations (table 5),increase,inferential,chlorophyll a concentration associated with negative rates of change,p < 0.05,"chlorophyll a, temperature, nitrates, salnity, turbidity, oxygen",cross-correlation: rate of change ~ chlorophyll (no effect); rate of change ~ temperature (no effect); rate of change ~ nitrates (no effect); rate of change ~ salinity (no effect);  rate of change ~ turbidity (no effect); rate of change ~ oxygen (no effect),none,none,NA,NA,increase,FALSE,TRUE,FALSE,FALSE,FALSE,chlorophyll; temperature; nutrients; salinity; turbidity; oxygen,satellite,FALSE,6_Area D,6,no,Spain,South European Atlantic Shelf,3,Lusitanian,Temperate Northern Atlantic,27,Temperate,10.869565215000002,Temperate,O,66,8.260869565,20.43478261,0.8260869565000001,9.0869565215,2.2068400360093454,21.2608695665,1980,1,5,Temperate North Atlantic East
6,NA,Calleja et al.,Area D,1990,summer,11.30434783,ha,intertidal,remote sensing,NA,intertidal,1984,2003,19,5,8.260869565,19.13043478,2017,Marine Environmental Research,Long-term analysis of Zostera noltei: A retrospective approach for understanding seagrasses' dynamics,43.410061,-3.811139,zostera noltei,"zostera noltei, zostera marina",CO,O,CO,CO,O,cross-correlations (table 5),increase,inferential,chlorophyll a concentration associated with negative rates of change,p < 0.05,"chlorophyll a, temperature, nitrates, salnity, turbidity, oxygen",cross-correlation: rate of change ~ chlorophyll (no effect); rate of change ~ temperature (no effect); rate of change ~ nitrates (no effect); rate of change ~ salinity (no effect);  rate of change ~ turbidity (no effect); rate of change ~ oxygen (no effect),none,none,NA,NA,increase,FALSE,TRUE,FALSE,FALSE,FALSE,chlorophyll; temperature; nutrients; salinity; turbidity; oxygen,satellite,FALSE,6_Area D,6,no,Spain,South European Atlantic Shelf,3,Lusitanian,Temperate Northern Atlantic,27,Temperate,10.869565215000002,Temperate,O,66,8.260869565,20.43478261,0.8260869565000001,12.130434786499999,2.4957175662130044,21.2608695665,1990,2,5,Temperate North Atlantic East
6,NA,Calleja et al.,Area D,1999,summer,20.43478261,ha,intertidal,remote sensing,NA,intertidal,1984,2003,19,5,8.260869565,19.13043478,2017,Marine Environmental Research,Long-term analysis of Zostera noltei: A retrospective approach for understanding seagrasses' dynamics,43.410061,-3.811139,zostera noltei,"zostera noltei, zostera marina",CO,O,CO,CO,O,cross-correlations (table 5),increase,inferential,chlorophyll a concentration associated with negative rates of change,p < 0.05,"chlorophyll a, temperature, nitrates, salnity, turbidity, oxygen",cross-correlation: rate of change ~ chlorophyll (no effect); rate of change ~ temperature (no effect); rate of change ~ nitrates (no effect); rate of change ~ salinity (no effect);  rate of change ~ turbidity (no effect); rate of change ~ oxygen (no effect),none,none,NA,NA,increase,FALSE,TRUE,FALSE,FALSE,FALSE,chlorophyll; temperature; nutrients; salinity; turbidity; oxygen,satellite,FALSE,6_Area D,6,no,Spain,South European Atlantic Shelf,3,Lusitanian,Temperate Northern Atlantic,27,Temperate,10.869565215000002,Temperate,O,66,8.260869565,20.43478261,0.8260869565000001,21.2608695665,3.0568682736060495,21.2608695665,1990,2,5,Temperate North Atlantic East
6,NA,Calleja et al.,Area D,2002,summer,16.52173913,ha,intertidal,remote sensing,NA,intertidal,1984,2003,19,5,8.260869565,19.13043478,2017,Marine Environmental Research,Long-term analysis of Zostera noltei: A retrospective approach for understanding seagrasses' dynamics,43.410061,-3.811139,zostera noltei,"zostera noltei, zostera marina",CO,O,CO,CO,O,cross-correlations (table 5),increase,inferential,chlorophyll a concentration associated with negative rates of change,p < 0.05,"chlorophyll a, temperature, nitrates, salnity, turbidity, oxygen",cross-correlation: rate of change ~ chlorophyll (no effect); rate of change ~ temperature (no effect); rate of change ~ nitrates (no effect); rate of change ~ salinity (no effect);  rate of change ~ turbidity (no effect); rate of change ~ oxygen (no effect),none,none,NA,NA,increase,FALSE,TRUE,FALSE,FALSE,FALSE,chlorophyll; temperature; nutrients; salinity; turbidity; oxygen,satellite,FALSE,6_Area D,6,no,Spain,South European Atlantic Shelf,3,Lusitanian,Temperate Northern Atlantic,27,Temperate,10.869565215000002,Temperate,O,66,8.260869565,20.43478261,0.8260869565000001,17.3478260865,2.8534672009343978,21.2608695665,2000,2,5,Temperate North Atlantic East
6,NA,Calleja et al.,Area D,2003,summer,19.13043478,ha,intertidal,remote sensing,NA,intertidal,1984,2003,19,5,8.260869565,19.13043478,2017,Marine Environmental Research,Long-term analysis of Zostera noltei: A retrospective approach for understanding seagrasses' dynamics,43.410061,-3.811139,zostera noltei,"zostera noltei, zostera marina",CO,O,CO,CO,O,cross-correlations (table 5),increase,inferential,chlorophyll a concentration associated with negative rates of change,p < 0.05,"chlorophyll a, temperature, nitrates, salnity, turbidity, oxygen",cross-correlation: rate of change ~ chlorophyll (no effect); rate of change ~ temperature (no effect); rate of change ~ nitrates (no effect); rate of change ~ salinity (no effect);  rate of change ~ turbidity (no effect); rate of change ~ oxygen (no effect),none,none,NA,NA,increase,FALSE,TRUE,FALSE,FALSE,FALSE,chlorophyll; temperature; nutrients; salinity; turbidity; oxygen,satellite,FALSE,6_Area D,6,no,Spain,South European Atlantic Shelf,3,Lusitanian,Temperate Northern Atlantic,27,Temperate,10.869565215000002,Temperate,O,66,8.260869565,20.43478261,0.8260869565000001,19.9565217365,2.9935559939995873,21.2608695665,2000,2,5,Temperate North Atlantic East
7,NA,Qui et al.,Total area,2008,Jul,4.54,ha,intertidal,gps mapping,NA,intertidal,2008,2013,5,2,4.54,5.26,2017,Ocean Science Journal,Temporal Variation of Intertidal Seagrass in Southern China (2008-2014),21.435315,109.283024,halophila ovalis,"halophila ovalis, zostera japonica, halodule uninervis",C,C,C,C,C,Three transects combined/averaged (SE in extraction file); also has shoot density,none,inferential,no significant effects,p < 0.05,"precipitation, wind speed, visibility, air temperature, salinity, perccent of area dug (for clams/Sipunculus worms)",correlation analysis: percent cover ~ precipitation (no effect); percent cover ~ wind speed (no effect); percent cover ~ visibility (no effect); percent cover ~ air temperature (no effect); percent cover ~ salinity (no effect); percent cover ~ percent of area dug (no effect),none,none,NA,NA,none,FALSE,TRUE,FALSE,FALSE,FALSE,"fishing (clams, worms); turbidity; precipitation; wind speed; temperature",ground mapping,FALSE,7_Total area,7,no,China,Gulf of Tonkin,25,South China Sea,Central Indo-Pacific,112,Tropical,0.7199999999999998,Tropical,C,77,4.54,5.26,0.454,4.994,1.6082371918575815,5.7139999999999995,2000,1,2,Tropical Indo-Pacific
7,NA,Qui et al.,Total area,2013,Jul,5.26,ha,intertidal,gps mapping,NA,intertidal,2008,2013,5,2,4.54,5.26,2017,Ocean Science Journal,Temporal Variation of Intertidal Seagrass in Southern China (2008-2014),21.435315,109.283024,halophila ovalis,"halophila ovalis, zostera japonica, halodule uninervis",C,C,C,C,C,Three transects combined/averaged (SE in extraction file); also has shoot density,none,inferential,no significant effects,p < 0.05,"precipitation, wind speed, visibility, air temperature, salinity, perccent of area dug (for clams/Sipunculus worms)",correlation analysis: percent cover ~ precipitation (no effect); percent cover ~ wind speed (no effect); percent cover ~ visibility (no effect); percent cover ~ air temperature (no effect); percent cover ~ salinity (no effect); percent cover ~ percent of area dug (no effect),none,none,NA,NA,none,FALSE,TRUE,FALSE,FALSE,FALSE,"fishing (clams, worms); turbidity; precipitation; wind speed; temperature",ground mapping,FALSE,7_Total area,7,no,China,Gulf of Tonkin,25,South China Sea,Central Indo-Pacific,112,Tropical,0.7199999999999998,Tropical,C,77,4.54,5.26,0.454,5.7139999999999995,1.7429193038085813,5.7139999999999995,2010,1,2,Tropical Indo-Pacific
8,NA,Alberts et al.,Roviana Lagoon,2006,NA,174.3,ha,"intertidal, subtidal","satellite imagery, ground truthing",NA,mixed,2006,2014,8,4,174.3,257.5,2017,Environmental Research Letters,"Winners and losers as mangrove, coral and seagrass ecosystems respond to sea-level rise in Solomon Islands",-8.303804,157.182176,none specified,"cymodocea sp., syringodium isoetifolium, halophila sp.",NA,NA,NA,unspecified,NA,saw evidence of change after earthquake in corals and mangroves,none,visual comparison,"""relatively unaffected""",NA,sea level rise,trend after earthquake caused subsidence,none,none,NA,NA,none,FALSE,FALSE,TRUE,FALSE,FALSE,sea level rise,satellite,FALSE,8_Roviana Lagoon,8,no,Solomon Is.,Solomon Archipelago,31,Eastern Coral Triangle,Central Indo-Pacific,135,Tropical,83.19999999999999,Tropical,other,88,174.3,257.5,17.430000000000003,191.73000000000002,5.256088132330301,274.93,2000,2,4,Tropical Indo-Pacific
